time,pos_x,pos_y,pos_z,vel_x,vel_y,vel_z,guid_ax,guid_ay,guid_az,tgo,dap_c12,dap_c3,dap_c6,dap_c9,nav_roll,nav_pitch,nav_yaw,mag_in_x,mag_in_y,mag_in_z,gyro_p,gyro_q,gyro_r,roll_rate_rps,mag_ok,gyro_ok,T0,T1,T2,T3,fsa_flag,canard_deploy,canard_control,guid_start,proximity_flag,main_cycles,t1_cycles,t2_cycles,t3_cycles
5.31,-1190325.788000,-6195508.352000,942649.707000,-470.926308,-12.263519,490.662902,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,55.089906,0.000000,0.000000,8.767831,0,0,1,0,0,0,0,0,0,0,0,532,0,0,0
5.32,-1190325.788000,-6195508.352000,942649.707000,-470.926308,-12.263519,490.662902,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,55.041928,0.000000,0.000000,8.760195,0,0,1,0,0,0,0,0,0,0,0,533,0,0,0
5.33,-1190325.788000,-6195508.352000,942649.707000,-470.926308,-12.263519,490.662902,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.993895,0.000000,0.000000,8.752550,0,0,1,0,0,0,0,0,0,0,0,534,0,0,0
5.34,-1190325.788000,-6195508.352000,942649.707000,-470.926308,-12.263519,490.662902,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.945807,0.000000,0.000000,8.744897,0,0,1,0,0,0,0,0,0,0,0,535,0,0,0
5.35,-1190325.788000,-6195508.352000,942649.707000,-470.926308,-12.263519,490.662902,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.897665,0.000000,0.000000,8.737235,0,0,1,0,0,0,0,0,0,0,0,536,0,0,0
5.36,-1190325.788000,-6195508.352000,942649.707000,-470.926308,-12.263519,490.662902,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.849468,0.000000,0.000000,8.729564,0,0,1,0,0,0,0,0,0,0,0,537,0,0,0
5.37,-1190325.788000,-6195508.352000,942649.707000,-470.926308,-12.263519,490.662902,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.801218,0.000000,0.000000,8.721885,0,0,1,0,0,0,0,0,0,0,0,538,0,0,0
5.38,-1190325.788000,-6195508.352000,942649.707000,-470.926308,-12.263519,490.662902,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.752914,0.000000,0.000000,8.714197,0,0,1,0,0,0,0,0,0,0,0,539,0,0,0
5.39,-1190325.788000,-6195508.352000,942649.707000,-470.926308,-12.263519,490.662902,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.704556,0.000000,0.000000,8.706500,0,0,1,0,0,0,0,0,0,0,0,540,0,0,0
5.40,-1190327.689000,-6195518.190000,942698.660700,-470.662461,-10.888808,488.412495,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.656145,0.000000,0.000000,8.698796,0,0,1,0,0,0,0,0,0,0,0,541,0,0,0
5.41,-1190327.689000,-6195518.190000,942698.660700,-470.662461,-10.888808,488.412495,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.607680,0.000000,0.000000,8.691082,0,0,1,0,0,0,0,0,0,0,0,542,0,0,0
5.42,-1190327.689000,-6195518.190000,942698.660700,-470.662461,-10.888808,488.412495,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.559162,0.000000,0.000000,8.683360,0,0,1,0,0,0,0,0,0,0,0,543,0,0,0
5.43,-1190327.689000,-6195518.190000,942698.660700,-470.662461,-10.888808,488.412495,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.510592,0.000000,0.000000,8.675630,0,0,1,0,0,0,0,0,0,0,0,544,0,0,0
5.44,-1190327.689000,-6195518.190000,942698.660700,-470.662461,-10.888808,488.412495,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.461969,0.000000,0.000000,8.667892,0,0,1,0,0,0,0,0,0,0,0,545,0,0,0
5.45,-1190327.689000,-6195518.190000,942698.660700,-470.662461,-10.888808,488.412495,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.413293,0.000000,0.000000,8.660145,0,0,1,0,0,0,0,0,0,0,0,546,0,0,0
5.46,-1190327.689000,-6195518.190000,942698.660700,-470.662461,-10.888808,488.412495,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.364565,0.000000,0.000000,8.652389,0,0,1,0,0,0,0,0,0,0,0,547,0,0,0
5.47,-1190327.689000,-6195518.190000,942698.660700,-470.662461,-10.888808,488.412495,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.315785,0.000000,0.000000,8.644626,0,0,1,0,0,0,0,0,0,0,0,548,0,0,0
5.48,-1190327.689000,-6195518.190000,942698.660700,-470.662461,-10.888808,488.412495,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.266953,0.000000,0.000000,8.636854,0,0,1,0,0,0,0,0,0,0,0,549,0,0,0
5.49,-1190327.689000,-6195518.190000,942698.660700,-470.662461,-10.888808,488.412495,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.218069,0.000000,0.000000,8.629074,0,0,1,0,0,0,0,0,0,0,0,550,0,0,0
5.50,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.169133,0.000000,0.000000,8.621285,0,0,1,0,0,0,0,0,0,0,0,551,0,0,0
5.51,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.120146,0.000000,0.000000,8.613489,0,0,1,0,0,0,0,0,0,0,0,552,0,0,0
5.52,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.071108,0.000000,0.000000,8.605684,0,0,1,0,0,0,0,0,0,0,0,553,0,0,0
5.53,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,54.022019,0.000000,0.000000,8.597871,0,0,1,0,0,0,0,0,0,0,0,554,0,0,0
5.54,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.972879,0.000000,0.000000,8.590050,0,0,1,0,0,0,0,0,0,0,0,555,0,0,0
5.55,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.923689,0.000000,0.000000,8.582222,0,0,1,0,0,0,0,0,0,0,0,556,0,0,0
5.56,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.874448,0.000000,0.000000,8.574385,0,0,1,0,0,0,0,0,0,0,0,557,0,0,0
5.57,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.825157,0.000000,0.000000,8.566540,0,0,1,0,0,0,0,0,0,0,0,558,0,0,0
5.58,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.775815,0.000000,0.000000,8.558687,0,0,1,0,0,0,0,0,0,0,0,559,0,0,0
5.59,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.726424,0.000000,0.000000,8.550826,0,0,1,0,0,0,0,0,0,0,0,560,0,0,0
5.60,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.676983,0.000000,0.000000,8.542957,0,0,1,0,0,0,0,0,0,0,0,561,0,0,0
5.61,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.627493,0.000000,0.000000,8.535081,0,0,1,0,0,0,0,0,0,0,0,562,0,0,0
5.62,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.577954,0.000000,0.000000,8.527196,0,0,1,0,0,0,0,0,0,0,0,563,0,0,0
5.63,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.528365,0.000000,0.000000,8.519304,0,0,1,0,0,0,0,0,0,0,0,564,0,0,0
5.64,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.478727,0.000000,0.000000,8.511404,0,0,1,0,0,0,0,0,0,0,0,565,0,0,0
5.65,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.429041,0.000000,0.000000,8.503496,0,0,1,0,0,0,0,0,0,0,0,566,0,0,0
5.66,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.379306,0.000000,0.000000,8.495580,0,0,1,0,0,0,0,0,0,0,0,567,0,0,0
5.67,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.329523,0.000000,0.000000,8.487657,0,0,1,0,0,0,0,0,0,0,0,568,0,0,0
5.68,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.279691,0.000000,0.000000,8.479726,0,0,1,0,0,0,0,0,0,0,0,569,0,0,0
5.69,-1190329.564000,-6195527.890000,942747.390000,-470.399855,-9.520595,486.174755,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.229812,0.000000,0.000000,8.471788,0,0,1,0,0,0,0,0,0,0,0,570,0,0,0
5.70,-1190333.234000,-6195546.882000,942844.180300,-469.878335,-6.803506,481.737049,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.179885,0.000000,0.000000,8.463842,0,0,1,0,0,0,0,0,0,0,0,571,0,0,0
5.71,-1190333.234000,-6195546.882000,942844.180300,-469.878335,-6.803506,481.737049,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.129910,0.000000,0.000000,8.455888,0,0,1,0,0,0,0,0,0,0,0,572,0,0,0
5.72,-1190333.234000,-6195546.882000,942844.180300,-469.878335,-6.803506,481.737049,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.079888,0.000000,0.000000,8.447927,0,0,1,0,0,0,0,0,0,0,0,573,0,0,0
5.73,-1190333.234000,-6195546.882000,942844.180300,-469.878335,-6.803506,481.737049,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,53.029819,0.000000,0.000000,8.439958,0,0,1,0,0,0,0,0,0,0,0,574,0,0,0
5.74,-1190333.234000,-6195546.882000,942844.180300,-469.878335,-6.803506,481.737049,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.979703,0.000000,0.000000,8.431982,0,0,1,0,0,0,0,0,0,0,0,575,0,0,0
5.75,-1190333.234000,-6195546.882000,942844.180300,-469.878335,-6.803506,481.737049,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.929540,0.000000,0.000000,8.423998,0,0,1,0,0,0,0,0,0,0,0,576,0,0,0
5.76,-1190333.234000,-6195546.882000,942844.180300,-469.878335,-6.803506,481.737049,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.879330,0.000000,0.000000,8.416007,0,0,1,0,0,0,0,0,0,0,0,577,0,0,0
5.77,-1190333.234000,-6195546.882000,942844.180300,-469.878335,-6.803506,481.737049,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.829074,0.000000,0.000000,8.408008,0,0,1,0,0,0,0,0,0,0,0,578,0,0,0
5.78,-1190333.234000,-6195546.882000,942844.180300,-469.878335,-6.803506,481.737049,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.778772,0.000000,0.000000,8.400002,0,0,1,0,0,0,0,0,0,0,0,579,0,0,0
5.79,-1190333.234000,-6195546.882000,942844.180300,-469.878335,-6.803506,481.737049,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.728424,0.000000,0.000000,8.391989,0,0,1,0,0,0,0,0,0,0,0,580,0,0,0
5.80,-1190335.030000,-6195556.175000,942892.243900,-469.619405,-5.454550,479.536964,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.678030,0.000000,0.000000,8.383969,0,0,1,0,0,0,0,0,0,0,0,581,0,0,0
5.81,-1190335.030000,-6195556.175000,942892.243900,-469.619405,-5.454550,479.536964,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.627590,0.000000,0.000000,8.375941,0,0,1,0,0,0,0,0,0,0,0,582,0,0,0
5.82,-1190335.030000,-6195556.175000,942892.243900,-469.619405,-5.454550,479.536964,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.577105,0.000000,0.000000,8.367906,0,0,1,0,0,0,0,0,0,0,0,583,0,0,0
5.83,-1190335.030000,-6195556.175000,942892.243900,-469.619405,-5.454550,479.536964,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.526574,0.000000,0.000000,8.359864,0,0,1,0,0,0,0,0,0,0,0,584,0,0,0
5.84,-1190335.030000,-6195556.175000,942892.243900,-469.619405,-5.454550,479.536964,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.475999,0.000000,0.000000,8.351815,0,0,1,0,0,0,0,0,0,0,0,585,0,0,0
5.85,-1190335.030000,-6195556.175000,942892.243900,-469.619405,-5.454550,479.536964,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.425379,0.000000,0.000000,8.343758,0,0,1,0,0,0,0,0,0,0,0,586,0,0,0
5.86,-1190335.030000,-6195556.175000,942892.243900,-469.619405,-5.454550,479.536964,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.374714,0.000000,0.000000,8.335695,0,0,1,0,0,0,0,0,0,0,0,587,0,0,0
5.87,-1190335.030000,-6195556.175000,942892.243900,-469.619405,-5.454550,479.536964,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.324004,0.000000,0.000000,8.327624,0,0,1,0,0,0,0,0,0,0,0,588,0,0,0
5.88,-1190335.030000,-6195556.175000,942892.243900,-469.619405,-5.454550,479.536964,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.273250,0.000000,0.000000,8.319546,0,0,1,0,0,0,0,0,0,0,0,589,0,0,0
5.89,-1190335.030000,-6195556.175000,942892.243900,-469.619405,-5.454550,479.536964,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.222453,0.000000,0.000000,8.311462,0,0,1,0,0,0,0,0,0,0,0,590,0,0,0
5.90,-1190336.801000,-6195565.333000,942940.088100,-469.361686,-4.111932,477.349312,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.171611,0.000000,0.000000,8.303370,0,0,1,0,0,0,0,0,0,0,0,591,0,0,0
5.91,-1190336.801000,-6195565.333000,942940.088100,-469.361686,-4.111932,477.349312,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.120725,0.000000,0.000000,8.295271,0,0,1,0,0,0,0,0,0,0,0,592,0,0,0
5.92,-1190336.801000,-6195565.333000,942940.088100,-469.361686,-4.111932,477.349312,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.069797,0.000000,0.000000,8.287166,0,0,1,0,0,0,0,0,0,0,0,593,0,0,0
5.93,-1190336.801000,-6195565.333000,942940.088100,-469.361686,-4.111932,477.349312,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,52.018824,0.000000,0.000000,8.279053,0,0,1,0,0,0,0,0,0,0,0,594,0,0,0
5.94,-1190336.801000,-6195565.333000,942940.088100,-469.361686,-4.111932,477.349312,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.967809,0.000000,0.000000,8.270934,0,0,1,0,0,0,0,0,0,0,0,595,0,0,0
5.95,-1190336.801000,-6195565.333000,942940.088100,-469.361686,-4.111932,477.349312,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.916751,0.000000,0.000000,8.262808,0,0,1,0,0,0,0,0,0,0,0,596,0,0,0
5.96,-1190336.801000,-6195565.333000,942940.088100,-469.361686,-4.111932,477.349312,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.865650,0.000000,0.000000,8.254675,0,0,1,0,0,0,0,0,0,0,0,597,0,0,0
5.97,-1190336.801000,-6195565.333000,942940.088100,-469.361686,-4.111932,477.349312,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.814507,0.000000,0.000000,8.246535,0,0,1,0,0,0,0,0,0,0,0,598,0,0,0
5.98,-1190336.801000,-6195565.333000,942940.088100,-469.361686,-4.111932,477.349312,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.763321,0.000000,0.000000,8.238388,0,0,1,0,0,0,0,0,0,0,0,599,0,0,0
5.99,-1190336.801000,-6195565.333000,942940.088100,-469.361686,-4.111932,477.349312,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.712093,0.000000,0.000000,8.230235,0,0,1,0,0,0,0,0,0,0,0,600,0,0,0
6.00,-1190790.328000,-6195487.541000,942987.714200,-469.105371,-2.741405,475.174031,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.660824,0.000000,0.000000,8.222076,0,0,1,0,0,0,0,0,0,0,0,601,0,0,0
6.01,-1190790.328000,-6195487.541000,942987.714200,-469.105371,-2.741405,475.174031,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.609512,0.000000,0.000000,8.213909,0,0,1,0,0,0,0,0,0,0,0,602,0,0,0
6.02,-1190790.328000,-6195487.541000,942987.714200,-469.105371,-2.741405,475.174031,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.558159,0.000000,0.000000,8.205736,0,0,1,0,0,0,0,0,0,0,0,603,0,0,0
6.03,-1190790.328000,-6195487.541000,942987.714200,-469.105371,-2.741405,475.174031,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.506765,0.000000,0.000000,8.197556,0,0,1,0,0,0,0,0,0,0,0,604,0,0,0
6.04,-1190790.328000,-6195487.541000,942987.714200,-469.105371,-2.741405,475.174031,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.455330,0.000000,0.000000,8.189370,0,0,1,0,0,0,0,0,0,0,0,605,0,0,0
6.05,-1190790.328000,-6195487.541000,942987.714200,-469.105371,-2.741405,475.174031,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.403853,0.000000,0.000000,8.181177,0,0,1,0,0,0,0,0,0,0,0,606,0,0,0
6.06,-1190790.328000,-6195487.541000,942987.714200,-469.105371,-2.741405,475.174031,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.352336,0.000000,0.000000,8.172978,0,0,1,0,0,0,0,0,0,0,0,607,0,0,0
6.07,-1190790.328000,-6195487.541000,942987.714200,-469.105371,-2.741405,475.174031,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.300779,0.000000,0.000000,8.164773,0,0,1,0,0,0,0,0,0,0,0,608,0,0,0
6.08,-1190790.328000,-6195487.541000,942987.714200,-469.105371,-2.741405,475.174031,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.249181,0.000000,0.000000,8.156560,0,0,1,0,0,0,0,0,0,0,0,609,0,0,0
6.09,-1190790.328000,-6195487.541000,942987.714200,-469.105371,-2.741405,475.174031,0.000000,0.000000,0.000000,0.000,-0.024433,-0.024433,-0.024433,-0.024433,0.000000,0.000000,0.000000,0.000000,0.436332,0.000000,51.197543,0.000000,0.000000,8.148342,0,0,1,0,0,0,0,0,0,0,0,610,0,0,0
